Site,Class,Image,Shapefile,Avg_BV_Band1,Avg_BV_Band2,Avg_BV_Band3
132,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.225646466017,0.121479995549,0.271966934204
133,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.166762307286,0.0908354520798,0.203258901834
134,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.175382524729,0.10777541995,0.166381031275
135,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0729204788804,0.0418356843293,0.116289235651
136,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0521106570959,0.0329288654029,0.0711421892047
137,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0480553992093,0.0326137728989,0.0521469414234
138,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0464675612748,0.0315172374249,0.0502829216421
139,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0540524274111,0.0349226146936,0.0592322126031
140,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0568464919925,0.0386959388852,0.06255620718
141,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0970250815153,0.0513646230102,0.14733082056
142,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0683850646019,0.0475097335875,0.0778252184391
143,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0877217128873,0.0471554510295,0.106174133718
144,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0578095801175,0.0367608964443,0.0723608583212
145,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0540524274111,0.0349226146936,0.0660667419434
146,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0865181759,0.0593370944262,0.124918997288
147,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.384502440691,0.182934880257,0.666914045811
148,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.336147516966,0.165096521378,0.446867078543
149,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.404378026724,0.189299479127,0.536068081856
150,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.288977861404,0.16229736805,0.359193474054
151,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.371797800064,0.179833292961,0.51690608263
152,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.404378026724,0.202700659633,0.587138772011
153,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.252636104822,0.132188677788,0.352715283632
154,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.293873697519,0.139146909118,0.463432699442
155,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.404378026724,0.20975291729,0.471944391727
156,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.165993750095,0.104045704007,0.183178514242
157,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.325040608644,0.170840486884,0.654886007309
158,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.168806001544,0.0988427549601,0.211888700724
159,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.157834991813,0.093899987638,0.193458139896
160,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.353523552418,0.179833292961,0.536068081856
161,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.365603774786,0.220794036984,0.379350721836
162,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.309064537287,0.192564323545,0.340107291937
163,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.2988525033,0.141546785831,0.455074518919
164,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.137908190489,0.0814319998026,0.142095476389
165,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.152534097433,0.0857184752822,0.208241656423
166,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.142620638013,0.0857184752822,0.144705295563
167,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.270044893026,0.155955135822,0.54637157917
168,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.152534097433,0.0734913945198,0.288963168859
169,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.157746329904,0.08870074898,0.200797960162
170,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0906121432781,0.0549524538219,0.100554436445
171,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.157746329904,0.0828364640474,0.164366587996
172,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0647535324097,0.0417988300323,0.071157746017
173,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.14999294281,0.0828364640474,0.183332100511
174,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.196249768138,0.10890417546,0.204485937953
175,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.11085113883,0.056864336133,0.164366587996
176,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.180438175797,0.08870074898,0.316492408514
177,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.279272556305,0.158644899726,0.328224956989
178,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.142620638013,0.08870074898,0.176778808236
