Site,Class,Image,Shapefile,Avg_BV_Band1,Avg_BV_Band2,Avg_BV_Band3
288,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,28656.5546875,16333.8642578,47720.9492188
289,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,24224.9277344,13303.6777344,41254.9257813
290,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,26347.7304688,13303.6777344,42784.2695313
291,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,23034.2480469,13766.5332031,40510.875
292,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,73418.953125,39743.2695313,170608.34375
293,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,15651.7412109,10471.3242188,27144.3925781
294,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,52466.8828125,30230.171875,116416.0625
295,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,51592.8007813,24204.546875,116416.0625
296,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,14634.5058594,9290.01757813,26654.8339844
297,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,35057.2421875,22221.0605469,63852.1640625
298,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,54259.7226563,32928.5625,98826.96875
299,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,37494.046875,21473.9492188,79437.5
0,Land,dec2015Rad25,Land_Class_300_dec2015,18515.0175781,10119.2597656,43570.0742188
1,Land,dec2015Rad25,Land_Class_300_dec2015,45868.6640625,23794.1679688,71219.7734375
2,Land,dec2015Rad25,Land_Class_300_dec2015,54259.7226563,26365.0820313,65024.9140625
